,Dist,Energy,NT,TH
107,0.133887501748,57.0909090909,0.133887501748,0.133887501673
108,0.129629767556,57.5917508418,0.129629767556,0.1296297675
109,0.125542558877,58.0925925926,0.125542558877,0.125542558836
110,0.121617663028,58.5934343434,0.121617663028,0.121617662998
111,0.117847328346,59.0942760943,0.117847328346,0.117847328323
112,0.114224234691,59.5951178451,0.114224234691,0.114224234674
113,0.110741466071,60.095959596,0.110741466071,0.110741466059
114,0.107392485208,60.5968013468,0.107392485208,0.107392485198
115,0.104171109893,61.0976430976,0.104171109893,0.104171109886
116,0.101071491006,61.5984848485,0.101071491006,0.101071491001
117,0.0980880920563,62.0993265993,0.0980880920563,0.0980880920526
118,0.0952156701258,62.6001683502,0.0952156701258,0.0952156701231
119,0.0924492581244,63.101010101,0.0924492581244,0.0924492581224
120,0.0897841482413,63.6018518519,0.0897841482413,0.0897841482398
121,0.0872158765113,64.1026936027,0.0872158765113,0.0872158765102
122,0.0847402084112,64.6035353535,0.0847402084112,0.0847402084104
123,0.0823531254097,65.1043771044,0.0823531254097,0.0823531254091
124,0.080050812402,65.6052188552,0.080050812402,0.0800508124015
125,0.0778296459637,66.1060606061,0.0778296459637,0.0778296459633
126,0.0756861833654,66.6069023569,0.0756861833654,0.0756861833651
127,0.0736171522934,67.1077441077,0.0736171522934,0.0736171522932
128,0.0716194412263,67.6085858586,0.0716194412263,0.0716194412262
129,0.0696900904212,68.1094276094,0.0696900904212,0.0696900904211
130,0.0678262834664,68.6102693603,0.0678262834664,0.0678262834663
131,0.0660253393616,69.1111111111,0.0660253393616,0.0660253393615
132,0.0642847050894,69.611952862,0.0642847050894,0.0642847050893
133,0.0626019486434,70.1127946128,0.0626019486434,0.0626019486434
134,0.0609747524829,70.6136363636,0.0609747524829,0.0609747524829
135,0.0594009073843,71.1144781145,0.0594009073843,0.0594009073843
136,0.0578783066633,71.6153198653,0.0578783066633,0.0578783066633
137,0.0564049407436,72.1161616162,0.0564049407436,0.0564049407435
138,0.0549788920468,72.617003367,0.0549788920468,0.0549788920468
139,0.0535983301859,73.1178451178,0.0535983301859,0.0535983301859
140,0.0522615074396,73.6186868687,0.0522615074396,0.0522615074396
141,0.0509667544899,74.1195286195,0.0509667544899,0.0509667544899
142,0.0497124764076,74.6203703704,0.0497124764076,0.0497124764076
143,0.0484971488673,75.1212121212,0.0484971488673,0.0484971488673
144,0.0473193145793,75.6220538721,0.0473193145793,0.0473193145793
145,0.0461775799236,76.1228956229,0.0461775799236,0.0461775799236
146,0.0450706117736,76.6237373737,0.0450706117736,0.0450706117736
147,0.0439971344979,77.1245791246,0.0439971344979,0.0439971344979
148,0.0429559271288,77.6254208754,0.0429559271288,0.0429559271288
149,0.0419458206873,78.1262626263,0.0419458206873,0.0419458206873
150,0.040965695655,78.6271043771,0.040965695655,0.040965695655
151,0.0400144795845,79.1279461279,0.0400144795845,0.0400144795845
152,0.0390911448385,79.6287878788,0.0390911448385,0.0390911448385
153,0.0381947064521,80.1296296296,0.0381947064521,0.0381947064521
154,0.0373242201083,80.6304713805,0.0373242201083,0.0373242201083
155,0.0364787802224,81.1313131313,0.0364787802224,0.0364787802224
156,0.0356575181271,81.6321548822,0.0356575181271,0.0356575181271
157,0.0348596003536,82.132996633,0.0348596003536,0.0348596003536
158,0.0340842270021,82.6338383838,0.0340842270021,0.0340842270021
159,0.0333306301974,83.1346801347,0.0333306301974,0.0333306301974
160,0.0325980726242,83.6355218855,0.0325980726242,0.0325980726242
161,0.0318858461374,84.1363636364,0.0318858461374,0.0318858461374
162,0.0311932704442,84.6372053872,0.0311932704442,0.0311932704442
163,0.0305196918514,85.138047138,0.0305196918514,0.0305196918514
164,0.0298644820783,85.6388888889,0.0298644820783,0.0298644820783
165,0.0292270371271,86.1397306397,0.0292270371271,0.0292270371271
166,0.0286067762105,86.6405723906,0.0286067762105,0.0286067762105
167,0.0280031407329,87.1414141414,0.0280031407329,0.0280031407329
168,0.0274155933212,87.6422558923,0.0274155933212,0.0274155933212
169,0.0268436169033,88.1430976431,0.0268436169033,0.0268436169033
170,0.0262867138319,88.6439393939,0.0262867138319,0.0262867138319
171,0.0257444050504,89.1447811448,0.0257444050504,0.0257444050504
172,0.0252162292989,89.6456228956,0.0252162292989,0.0252162292989
173,0.0247017423592,90.1464646465,0.0247017423592,0.0247017423592
174,0.0242005163347,90.6473063973,0.0242005163347,0.0242005163347
175,0.0237121389649,91.1481481481,0.0237121389649,0.0237121389649
176,0.0232362129728,91.648989899,0.0232362129728,0.0232362129728
177,0.022772355442,92.1498316498,0.022772355442,0.022772355442
178,0.0223201972235,92.6506734007,0.0223201972235,0.0223201972235
179,0.0218793823698,93.1515151515,0.0218793823698,0.0218793823698
180,0.0214495675952,93.6523569024,0.0214495675952,0.0214495675952
181,0.021030421761,94.1531986532,0.021030421761,0.021030421761
182,0.0206216253842,94.654040404,0.0206216253842,0.0206216253842
183,0.0202228701681,95.1548821549,0.0202228701681,0.0202228701681
184,0.0198338585548,95.6557239057,0.0198338585548,0.0198338585548
185,0.0194543032977,96.1565656566,0.0194543032977,0.0194543032977
186,0.0190839270526,96.6574074074,0.0190839270526,0.0190839270526
187,0.0187224619874,97.1582491582,0.0187224619874,0.0187224619874
188,0.0183696494095,97.6590909091,0.0183696494095,0.0183696494095
189,0.0180252394088,98.1599326599,0.0180252394088,0.0180252394088
190,0.0176889905167,98.6607744108,0.0176889905167,0.0176889905167
191,0.0173606693805,99.1616161616,0.0173606693805,0.0173606693805
192,0.0170400504512,99.6624579125,0.0170400504512,0.0170400504512
193,0.0167269156848,100.163299663,0.0167269156848,0.0167269156848
194,0.0164210542573,100.664141414,0.0164210542573,0.0164210542573
195,0.0161222622908,101.164983165,0.0161222622908,0.0161222622908
196,0.0158303425921,101.665824916,0.0158303425921,0.0158303425921
197,0.0155451044019,102.166666667,0.0155451044019,0.0155451044019
198,0.0152663631546,102.667508418,0.0152663631546,0.0152663631546
199,0.0149939402486,103.168350168,0.0149939402486,0.0149939402486
200,0.0147276628255,103.669191919,0.0147276628255,0.0147276628255
201,0.0144673635593,104.17003367,0.0144673635593,0.0144673635593
202,0.0142128804536,104.670875421,0.0142128804536,0.0142128804536
203,0.0139640566474,105.171717172,0.0139640566474,0.0139640566474
204,0.013720740229,105.672558923,0.013720740229,0.013720740229
205,0.0134827840573,106.173400673,0.0134827840573,0.0134827840573
206,0.0132500455907,106.674242424,0.0132500455907,0.0132500455907
207,0.0130223867221,107.175084175,0.0130223867221,0.0130223867221
208,0.0127996736216,107.675925926,0.0127996736216,0.0127996736216
209,0.0125817765847,108.176767677,0.0125817765847,0.0125817765847
210,0.0123685698868,108.677609428,0.0123685698868,0.0123685698868
211,0.0121599316437,109.178451178,0.0121599316437,0.0121599316437
212,0.0119557436772,109.679292929,0.0119557436772,0.0119557436772
213,0.0117558913862,110.18013468,0.0117558913862,0.0117558913862
214,0.011560263623,110.680976431,0.011560263623,0.011560263623
215,0.011368752574,111.181818182,0.011368752574,0.011368752574
216,0.0111812536454,111.682659933,0.0111812536454,0.0111812536454
217,0.0109976653533,112.183501684,0.0109976653533,0.0109976653533
218,0.0108178892175,112.684343434,0.0108178892175,0.0108178892175
219,0.0106418296603,113.185185185,0.0106418296603,0.0106418296603
220,0.0104693939083,113.686026936,0.0104693939083,0.0104693939083
221,0.0103004918982,114.186868687,0.0103004918982,0.0103004918982
222,0.0101350361864,114.687710438,0.0101350361864,0.0101350361864
223,0.00997294186178,115.188552189,0.00997294186178,0.00997294186178
224,0.0098141264617,115.689393939,0.0098141264617,0.0098141264617
225,0.00965850989121,116.19023569,0.00965850989121,0.00965850989121
226,0.00950601434528,116.691077441,0.00950601434528,0.00950601434528
227,0.0093565642339,117.191919192,0.0093565642339,0.0093565642339
228,0.00921008610987,117.692760943,0.00921008610987,0.00921008610987
229,0.00906650859931,118.193602694,0.00906650859931,0.00906650859931
230,0.0089257623347,118.694444444,0.0089257623347,0.0089257623347
231,0.00878777989028,119.195286195,0.00878777989028,0.00878777989028
232,0.0086524957199,119.696127946,0.0086524957199,0.0086524957199
233,0.00851984609701,120.196969697,0.00851984609701,0.00851984609701
234,0.00838976905686,120.697811448,0.00838976905686,0.00838976905686
235,0.00826220434076,121.198653199,0.00826220434076,0.00826220434076
236,0.00813709334233,121.699494949,0.00813709334233,0.00813709334233
237,0.0080143790556,122.2003367,0.0080143790556,0.0080143790556
238,0.00789400602504,122.701178451,0.00789400602504,0.00789400602504
239,0.00777592029725,123.202020202,0.00777592029725,0.00777592029725
240,0.00766006937442,123.702861953,0.00766006937442,0.00766006937442
241,0.00754640216935,124.203703704,0.00754640216935,0.00754640216935
242,0.00743486896209,124.704545455,0.00743486896209,0.00743486896209
243,0.00732542135805,125.205387205,0.00732542135805,0.00732542135805
244,0.00721801224753,125.706228956,0.00721801224753,0.00721801224753
245,0.00711259576673,126.207070707,0.00711259576673,0.00711259576673
246,0.00700912725995,126.707912458,0.00700912725995,0.00700912725995
247,0.00690756324323,127.208754209,0.00690756324323,0.00690756324323
248,0.00680786136913,127.70959596,0.00680786136913,0.00680786136913
249,0.0067099803927,128.21043771,0.0067099803927,0.0067099803927
250,0.00661388013866,128.711279461,0.00661388013866,0.00661388013866
251,0.00651952146962,129.212121212,0.00651952146962,0.00651952146962
252,0.00642686625538,129.712962963,0.00642686625538,0.00642686625538
253,0.00633587734328,130.213804714,0.00633587734328,0.00633587734328
254,0.00624651852947,130.714646465,0.00624651852947,0.00624651852947
255,0.00615875453121,131.215488215,0.00615875453121,0.00615875453121
256,0.00607255096001,131.716329966,0.00607255096001,0.00607255096001
257,0.00598787429569,132.217171717,0.00598787429569,0.00598787429569
258,0.00590469186127,132.718013468,0.00590469186127,0.00590469186127
259,0.0058229717987,133.218855219,0.0058229717987,0.0058229717987
260,0.00574268304536,133.71969697,0.00574268304536,0.00574268304536
261,0.00566379531129,134.220538721,0.00566379531129,0.00566379531129
262,0.00558627905723,134.721380471,0.00558627905723,0.00558627905723
263,0.00551010547329,135.222222222,0.00551010547329,0.00551010547329
264,0.00543524645832,135.723063973,0.00543524645832,0.00543524645832
265,0.00536167459997,136.223905724,0.00536167459997,0.00536167459997
266,0.00528936315534,136.724747475,0.00528936315534,0.00528936315534
267,0.00521828603228,137.225589226,0.00521828603228,0.00521828603228
268,0.00514841777121,137.726430976,0.00514841777121,0.00514841777121
269,0.00507973352762,138.227272727,0.00507973352762,0.00507973352762
270,0.00501220905501,138.728114478,0.00501220905501,0.00501220905501
271,0.00494582068844,139.228956229,0.00494582068844,0.00494582068844
272,0.00488054532852,139.72979798,0.00488054532852,0.00488054532852
273,0.00481636042597,140.230639731,0.00481636042597,0.00481636042597
274,0.00475324396656,140.731481481,0.00475324396656,0.00475324396656
275,0.00469117445666,141.232323232,0.00469117445666,0.00469117445666
276,0.00463013090906,141.733164983,0.00463013090906,0.00463013090906
277,0.00457009282933,142.234006734,0.00457009282933,0.00457009282933
278,0.0045110402026,142.734848485,0.0045110402026,0.0045110402026
279,0.00445295348066,143.235690236,0.00445295348066,0.00445295348066
280,0.00439581356953,143.736531987,0.00439581356953,0.00439581356953
281,0.00433960181737,144.237373737,0.00433960181737,0.00433960181737
282,0.00428430000273,144.738215488,0.00428430000273,0.00428430000273
283,0.00422989032322,145.239057239,0.00422989032322,0.00422989032322
284,0.00417635538443,145.73989899,0.00417635538443,0.00417635538443
285,0.00412367818923,146.240740741,0.00412367818923,0.00412367818923
286,0.00407184212741,146.741582492,0.00407184212741,0.00407184212741
287,0.00402083096553,147.242424242,0.00402083096553,0.00402083096553
288,0.0039706288372,147.743265993,0.0039706288372,0.0039706288372
289,0.00392122023353,148.244107744,0.00392122023353,0.00392122023353
290,0.00387258999392,148.744949495,0.00387258999392,0.00387258999392
291,0.00382472329709,149.245791246,0.00382472329709,0.00382472329709
292,0.00377760565239,149.746632997,0.00377760565239,0.00377760565239
293,0.00373122289134,150.247474747,0.00373122289134,0.00373122289134
294,0.00368556115946,150.748316498,0.00368556115946,0.00368556115946
295,0.00364060690825,151.249158249,0.00364060690825,0.00364060690825
296,0.00359634688748,151.75,0.00359634688748,0.00359634688748
297,0.00355276813767,152.250841751,0.00355276813767,0.00355276813767
298,0.00350985798276,152.751683502,0.00350985798276,0.00350985798276
299,0.00346760402302,153.252525253,0.00346760402302,0.00346760402302
300,0.00342599412817,153.753367003,0.00342599412817,0.00342599412817
301,0.00338501643065,154.254208754,0.00338501643065,0.00338501643065
302,0.00334465931909,154.755050505,0.00334465931909,0.00334465931909
303,0.00330491143201,155.255892256,0.00330491143201,0.00330491143201
304,0.00326576165162,155.756734007,0.00326576165162,0.00326576165162
305,0.00322719909789,156.257575758,0.00322719909789,0.00322719909789
306,0.00318921312264,156.758417508,0.00318921312264,0.00318921312264
307,0.00315179330397,157.259259259,0.00315179330397,0.00315179330397
308,0.00311492944067,157.76010101,0.00311492944067,0.00311492944067
309,0.00307861154695,158.260942761,0.00307861154695,0.00307861154695
310,0.00304282984714,158.761784512,0.00304282984714,0.00304282984714
311,0.00300757477069,159.262626263,0.00300757477069,0.00300757477069
312,0.00297283694721,159.763468013,0.00297283694721,0.00297283694721
313,0.0029386072017,160.264309764,0.0029386072017,0.0029386072017
314,0.00290487654984,160.765151515,0.00290487654984,0.00290487654984
315,0.00287163619348,161.265993266,0.00287163619348,0.00287163619348
316,0.00283887751621,161.766835017,0.00283887751621,0.00283887751621
317,0.00280659207908,162.267676768,0.00280659207908,0.00280659207908
318,0.00277477161638,162.768518519,0.00277477161638,0.00277477161638
319,0.00274340803158,163.269360269,0.00274340803158,0.00274340803158
320,0.00271249339336,163.77020202,0.00271249339336,0.00271249339336
321,0.00268201993176,164.271043771,0.00268201993176,0.00268201993176
322,0.00265198003441,164.771885522,0.00265198003441,0.00265198003441
323,0.00262236624285,165.272727273,0.00262236624285,0.00262236624285
324,0.00259317124899,165.773569024,0.00259317124899,0.00259317124899
325,0.00256438789163,166.274410774,0.00256438789163,0.00256438789163
326,0.00253600915309,166.775252525,0.00253600915309,0.00253600915309
327,0.00250802815586,167.276094276,0.00250802815586,0.00250802815586
328,0.00248043815947,167.776936027,0.00248043815947,0.00248043815947
329,0.00245323255729,168.277777778,0.00245323255729,0.00245323255729
330,0.00242640487354,168.778619529,0.00242640487354,0.00242640487354
331,0.00239994876028,169.279461279,0.00239994876028,0.00239994876028
332,0.00237385799455,169.78030303,0.00237385799455,0.00237385799455
333,0.00234812647553,170.281144781,0.00234812647553,0.00234812647553
334,0.0023227482218,170.781986532,0.0023227482218,0.0023227482218
335,0.00229771736865,171.282828283,0.00229771736865,0.00229771736865
336,0.00227302816549,171.783670034,0.00227302816549,0.00227302816549
337,0.0022486749733,172.284511785,0.0022486749733,0.0022486749733
338,0.00222465226214,172.785353535,0.00222465226214,0.00222465226214
339,0.00220095460874,173.286195286,0.00220095460874,0.00220095460874
340,0.00217757669415,173.787037037,0.00217757669415,0.00217757669415
341,0.0021545133014,174.287878788,0.0021545133014,0.0021545133014
342,0.00213175931333,174.788720539,0.00213175931333,0.00213175931333
343,0.00210930971032,175.28956229,0.00210930971032,0.00210930971032
344,0.00208715956825,175.79040404,0.00208715956825,0.00208715956825
345,0.00206530405633,176.291245791,0.00206530405633,0.00206530405633
346,0.00204373843512,176.792087542,0.00204373843512,0.00204373843512
347,0.00202245805454,177.292929293,0.00202245805454,0.00202245805454
348,0.00200145835196,177.793771044,0.00200145835196,0.00200145835196
349,0.00198073485028,178.294612795,0.00198073485028,0.00198073485028
350,0.00196028315611,178.795454545,0.00196028315611,0.00196028315611
351,0.00194009895797,179.296296296,0.00194009895797,0.00194009895797
352,0.00192017802455,179.797138047,0.00192017802455,0.00192017802455
353,0.00190051620301,180.297979798,0.00190051620301,0.00190051620301
354,0.00188110941728,180.798821549,0.00188110941728,0.00188110941728
355,0.00186195366646,181.2996633,0.00186195366646,0.00186195366646
356,0.00184304502321,181.800505051,0.00184304502321,0.00184304502321
357,0.00182437963223,182.301346801,0.00182437963223,0.00182437963223
358,0.00180595370873,182.802188552,0.00180595370873,0.00180595370873
359,0.00178776353694,183.303030303,0.00178776353694,0.00178776353694
360,0.00176980546868,183.803872054,0.00176980546868,0.00176980546868
361,0.00175207592195,184.304713805,0.00175207592195,0.00175207592195
362,0.00173457137956,184.805555556,0.00173457137956,0.00173457137956
363,0.00171728838776,185.306397306,0.00171728838776,0.00171728838776
364,0.00170022355497,185.807239057,0.00170022355497,0.00170022355497
365,0.00168337355046,186.308080808,0.00168337355046,0.00168337355046
366,0.00166673510312,186.808922559,0.00166673510312,0.00166673510312
367,0.00165030500022,187.30976431,0.00165030500022,0.00165030500022
368,0.00163408008624,187.810606061,0.00163408008624,0.00163408008624
369,0.00161805726169,188.311447811,0.00161805726169,0.00161805726169
370,0.00160223348194,188.812289562,0.00160223348194,0.00160223348194
371,0.00158660575617,189.313131313,0.00158660575617,0.00158660575617
372,0.00157117114623,189.813973064,0.00157117114623,0.00157117114623
373,0.00155592676558,190.314814815,0.00155592676558,0.00155592676558
374,0.00154086977828,190.815656566,0.00154086977828,0.00154086977828
375,0.00152599739795,191.316498316,0.00152599739795,0.00152599739795
376,0.00151130688678,191.817340067,0.00151130688678,0.00151130688678
377,0.00149679555457,192.318181818,0.00149679555457,0.00149679555457
378,0.00148246075775,192.819023569,0.00148246075775,0.00148246075775
379,0.00146829989852,193.31986532,0.00146829989852,0.00146829989852
380,0.00145431042385,193.820707071,0.00145431042385,0.00145431042385
381,0.00144048982468,194.321548822,0.00144048982468,0.00144048982468
382,0.001426835635,194.822390572,0.001426835635,0.001426835635
383,0.00141334543102,195.323232323,0.00141334543102,0.00141334543102
384,0.00140001683035,195.824074074,0.00140001683035,0.00140001683035
385,0.00138684749118,196.324915825,0.00138684749118,0.00138684749118
386,0.00137383511146,196.825757576,0.00137383511146,0.00137383511146
387,0.00136097742819,197.326599327,0.00136097742819,0.00136097742819
388,0.00134827221661,197.827441077,0.00134827221661,0.00134827221661
389,0.00133571728947,198.328282828,0.00133571728947,0.00133571728947
390,0.00132331049631,198.829124579,0.00132331049631,0.00132331049631
391,0.00131104972276,199.32996633,0.00131104972276,0.00131104972276
392,0.00129893288982,199.830808081,0.00129893288982,0.00129893288982
393,0.00128695795321,200.331649832,0.00128695795321,0.00128695795321
394,0.00127512290267,200.832491582,0.00127512290267,0.00127512290267
395,0.00126342576137,201.333333333,0.00126342576137,0.00126342576137
396,0.0012518645852,201.834175084,0.0012518645852,0.0012518645852
397,0.0012404374622,202.335016835,0.0012404374622,0.0012404374622
398,0.00122914251194,202.835858586,0.00122914251194,0.00122914251194
399,0.00121797788491,203.336700337,0.00121797788491,0.00121797788491
400,0.00120694176195,203.837542088,0.00120694176195,0.00120694176195
401,0.00119603235368,204.338383838,0.00119603235368,0.00119603235368
402,0.00118524789993,204.839225589,0.00118524789993,0.00118524789993
403,0.0011745866692,205.34006734,0.0011745866692,0.0011745866692
404,0.00116404695812,205.840909091,0.00116404695812,0.00116404695812
405,0.00115362709095,206.341750842,0.00115362709095,0.00115362709095
406,0.00114332541902,206.842592593,0.00114332541902,0.00114332541902
407,0.00113314032028,207.343434343,0.00113314032028,0.00113314032028
408,0.00112307019876,207.844276094,0.00112307019876,0.00112307019876
409,0.00111311348413,208.345117845,0.00111311348413,0.00111311348413
410,0.0011032686312,208.845959596,0.0011032686312,0.0011032686312
411,0.00109353411947,209.346801347,0.00109353411947,0.00109353411947
412,0.00108390845268,209.847643098,0.00108390845268,0.00108390845268
413,0.00107439015835,210.348484848,0.00107439015835,0.00107439015835
414,0.00106497778738,210.849326599,0.00106497778738,0.00106497778738
415,0.00105566991358,211.35016835,0.00105566991358,0.00105566991358
416,0.0010464651333,211.851010101,0.0010464651333,0.0010464651333
417,0.00103736206499,212.351851852,0.00103736206499,0.00103736206499
418,0.0010283593488,212.852693603,0.0010283593488,0.0010283593488
419,0.00101945564623,213.353535354,0.00101945564623,0.00101945564623
420,0.00101064963968,213.854377104,0.00101064963968,0.00101064963968
421,0.00100194003214,214.355218855,0.00100194003214,0.00100194003214
422,0.000993325546778,214.856060606,0.000993325546778,0.000993325546778
423,0.000984804926602,215.356902357,0.000984804926602,0.000984804926602
424,0.000976376934096,215.857744108,0.000976376934096,0.000976376934096
425,0.000968040350878,216.358585859,0.000968040350878,0.000968040350878
426,0.000959793977361,216.859427609,0.000959793977361,0.000959793977361
427,0.000951636632418,217.36026936,0.000951636632418,0.000951636632418
428,0.00094356715306,217.861111111,0.00094356715306,0.00094356715306
429,0.000935584394114,218.361952862,0.000935584394114,0.000935584394114
430,0.000927687227911,218.862794613,0.000927687227911,0.000927687227911
431,0.000919874543978,219.363636364,0.000919874543978,0.000919874543978
432,0.000912145248739,219.864478114,0.000912145248739,0.000912145248739
433,0.000904498265221,220.365319865,0.000904498265221,0.000904498265221
434,0.00089693253276,220.866161616,0.00089693253276,0.00089693253276
435,0.000889447006724,221.367003367,0.000889447006724,0.000889447006724
436,0.000882040658231,221.867845118,0.000882040658231,0.000882040658231
437,0.00087471247388,222.368686869,0.00087471247388,0.00087471247388
438,0.000867461455479,222.86952862,0.000867461455479,0.000867461455479
439,0.000860286619788,223.37037037,0.000860286619788,0.000860286619788
440,0.000853186998261,223.871212121,0.000853186998261,0.000853186998261
441,0.000846161636793,224.372053872,0.000846161636793,0.000846161636793
442,0.000839209595472,224.872895623,0.000839209595472,0.000839209595472
